The Lotto Numbers are: [41, 19, 26, 40, 7, 17], Your Numbers are: [16, 23, 7, 13, 24, 36], Your Total Winnings are: {'R0'} & Lotto Played at: 2021-06-21 10:13:59.139833
prize is: R['0']The Lotto Numbers are: [41, 47, 24, 25, 15, 23], Your Numbers are: [23, 17, 15, 34, 20, 40], Your Total Winnings are: 20.00 & Lotto Played at: 2021-06-21 15:21:23.740687
prize is: R['2', '0', '.', '0', '0']The Lotto Numbers are: [33, 3, 11, 20, 24, 47], Your Numbers are: [23, 43, 17, 20, 19, 34], Your Total Winnings are: prizes.get(results) & Lotto Played at: 2021-06-21 15:22:38.026400
prize is: Rprizes.get(results)The Lotto Numbers are: [35, 3, 21, 43, 16, 46], Your Numbers are: [23, 43, 17, 20, 19, 34], Your Total Winnings are: prizes.get(results) & Lotto Played at: 2021-06-21 15:22:38.026400
prize is: Rprizes.get(results)The Lotto Numbers are: [22, 19, 11, 16, 18, 8], Your Numbers are: [23, 43, 17, 20, 19, 34], Your Total Winnings are: prizes.get(results) & Lotto Played at: 2021-06-21 15:22:38.026400
prize is: Rprizes.get(results)The Lotto Numbers are: [47, 23, 31, 2, 27, 30], Your Numbers are: [23, 43, 17, 20, 19, 34], Your Total Winnings are: prizes.get(results) & Lotto Played at: 2021-06-21 15:22:38.026400
prize is: Rprizes.get(results)The Lotto Numbers are: [23, 11, 39, 21, 6, 47], Your Numbers are: [23, 43, 17, 20, 19, 34], Your Total Winnings are: prizes.get(results) & Lotto Played at: 2021-06-21 15:22:38.026400
prize is: Rprizes.get(results)The Lotto Numbers are: [44, 27, 2, 14, 47, 30], Your Numbers are: [23, 43, 17, 20, 19, 34], Your Total Winnings are: prizes.get(results) & Lotto Played at: 2021-06-21 15:22:38.026400
prize is: Rprizes.get(results)The Lotto Numbers are: [11, 13, 38, 41, 35, 31], Your Numbers are: [23, 43, 17, 20, 19, 34], Your Total Winnings are: prizes.get(results) & Lotto Played at: 2021-06-21 15:22:38.026400
prize is: Rprizes.get(results)The Lotto Numbers are: [48, 13, 12, 36, 38, 32], Your Numbers are: [23, 43, 17, 20, 19, 34], Your Total Winnings are: prizes.get(results) & Lotto Played at: 2021-06-21 15:22:38.026400
prize is: Rprizes.get(results)The Lotto Numbers are: [38, 4, 47, 32, 45, 5], Your Numbers are: [23, 43, 17, 20, 19, 34], Your Total Winnings are: prizes.get(results) & Lotto Played at: 2021-06-21 15:22:38.026400
prize is: Rprizes.get(results)The Lotto Numbers are: [33, 22, 14, 38, 34, 23], Your Numbers are: [23, 43, 17, 20, 19, 34], Your Total Winnings are: prizes.get(results) & Lotto Played at: 2021-06-21 15:22:38.026400
prize is: Rprizes.get(results)The Lotto Numbers are: [39, 23, 45, 32, 40, 25], Your Numbers are: [23, 13, 46, 7, 10, 34], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:23:31.569014
prize is: R0The Lotto Numbers are: [38, 20, 23, 40, 22, 17], Your Numbers are: [23, 13, 46, 7, 10, 34], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:23:31.569014
prize is: R0The Lotto Numbers are: [8, 14, 28, 17, 18, 9], Your Numbers are: [23, 13, 46, 7, 10, 34], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:23:31.569014
prize is: R0The Lotto Numbers are: [7, 3, 40, 17, 37, 12], Your Numbers are: [23, 13, 46, 7, 10, 34], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:23:31.569014
prize is: R0The Lotto Numbers are: [12, 1, 33, 26, 48, 5], Your Numbers are: [23, 13, 46, 7, 10, 34], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:23:31.569014
prize is: R0The Lotto Numbers are: [15, 46, 19, 8, 13, 20], Your Numbers are: [23, 13, 46, 7, 10, 34], Your Total Winnings are: 20.00 & Lotto Played at: 2021-06-21 15:23:31.569014
prize is: R20.00The Lotto Numbers are: [31, 46, 15, 32, 42, 13], Your Numbers are: [23, 34, 49, 20, 7, 39], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:25:05.526666
prize is: R0The Lotto Numbers are: [30, 40, 7, 32, 43, 8], Your Numbers are: [23, 34, 49, 20, 7, 39], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:25:05.526666
prize is: R0The Lotto Numbers are: [35, 18, 10, 13, 17, 22], Your Numbers are: [23, 34, 49, 20, 7, 39], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:25:05.526666
prize is: R0The Lotto Numbers are: [21, 24, 9, 14, 36, 47], Your Numbers are: [23, 34, 49, 20, 7, 39], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:25:05.526666
prize is: R0The Lotto Numbers are: [34, 19, 1, 22, 48, 38], Your Numbers are: [23, 34, 49, 20, 7, 39], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:25:05.526666
prize is: R0The Lotto Numbers are: [3, 19, 38, 46, 27, 4], Your Numbers are: [23, 34, 49, 20, 7, 39], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:25:05.526666
prize is: R0The Lotto Numbers are: [14, 5, 17, 47, 34, 18], Your Numbers are: [23, 34, 49, 20, 7, 39], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:25:05.526666
prize is: R0The Lotto Numbers are: [1, 14, 47, 40, 31, 46], Your Numbers are: [23, 34, 49, 20, 7, 39], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:25:05.526666
prize is: R0The Lotto Numbers are: [43, 10, 12, 37, 22, 14], Your Numbers are: [23, 34, 49, 20, 7, 39], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:25:05.526666
prize is: R0The Lotto Numbers are: [14, 48, 2, 30, 11, 25], Your Numbers are: [23, 34, 49, 20, 7, 39], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:25:05.526666
prize is: R0The Lotto Numbers are: [10, 37, 16, 19, 35, 48], Your Numbers are: [23, 34, 49, 20, 7, 39], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:25:05.526666
prize is: R0The Lotto Numbers are: [18, 46, 26, 43, 23, 19], Your Numbers are: [23, 34, 49, 20, 7, 39], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:25:05.526666
prize is: R0The Lotto Numbers are: [11, 34, 14, 23, 28, 18], Your Numbers are: [23, 34, 49, 20, 7, 39], Your Total Winnings are: 20.00 & Lotto Played at: 2021-06-21 15:25:05.526666
prize is: R20.00The Lotto Numbers are: [46, 7, 41, 19, 32, 39], Your Numbers are: [23, 7, 13, 39, 40, 6], Your Total Winnings are: 20.00 & Lotto Played at: 2021-06-21 15:26:06.724973
prize is: R20.00The Lotto Numbers are: [17, 48, 18, 16, 19, 5], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [29, 46, 47, 9, 35, 22], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [8, 5, 21, 32, 44, 14], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [20, 47, 42, 7, 44, 4], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [37, 47, 46, 43, 38, 9], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [34, 45, 30, 14, 21, 24], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [9, 18, 4, 35, 31, 20], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [8, 16, 20, 31, 24, 23], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [48, 18, 9, 12, 29, 25], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [24, 4, 28, 34, 35, 9], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [38, 45, 1, 46, 32, 34], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [23, 34, 10, 37, 2, 11], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [15, 17, 48, 29, 14, 45], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [33, 37, 3, 32, 41, 47], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [15, 10, 29, 14, 26, 27], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [6, 24, 37, 23, 35, 1], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 0 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R0The Lotto Numbers are: [7, 47, 41, 45, 48, 23], Your Numbers are: [23, 7, 14, 39, 40, 28], Your Total Winnings are: 20.00 & Lotto Played at: 2021-06-21 15:26:56.643258
prize is: R20.00The Lotto Numbers are: [19, 7, 38, 42, 39, 34]
Your Numbers are: [23, 7, 19, 28, 34, 49]
prize is: R100.50&
Lotto Played at: 2021-06-21 15:46:01.894147
